"id","building_id","local_id","street","x","y","zipcode"
14705,"135","1.d",Josteinsvej,12.46861955,55.76049826,2880
14706,"135","1.e",Josteinsvej,12.46861955,55.76049826,2880
14707,"135","1.f",Josteinsvej,12.46861955,55.76049826,2880
14708,"137","",Josteinsvej,12.46851995,55.76048282,2880
14709,"139","",Josteinsvej,12.46842036,55.76046748,2880
14710,"141","",Josteinsvej,12.46832075,55.76045204,2880
14711,"143","",Josteinsvej,12.46822131,55.76043659,2880
14712,"145","",Josteinsvej,12.46812171,55.76042116,2880
14713,"147","",Josteinsvej,12.46802212,55.76040581,2880
14714,"149","",Josteinsvej,12.46775026,55.7603037,2880
14715,"151","",Josteinsvej,12.46767605,55.76029231,2880
14716,"153","",Josteinsvej,12.46760184,55.76028083,2880
14717,"155","",Josteinsvej,12.46752747,55.76026935,2880
14718,"157","",Josteinsvej,12.46745309,55.76025788,2880
14719,"61",st.tv,Josteinsvej,12.47045201,55.75894429,2880
14720,"81",st.th,Josteinsvej,12.4697053,55.75927281,2880
14721,"101",st.tv,Josteinsvej,12.46895745,55.75960118,2880
14722,"121",st.th,Josteinsvej,12.46821043,55.75993006,2880
14723,"121",st.tv,Josteinsvej,12.46821043,55.75993006,2880
14724,"61",st.th,Josteinsvej,12.47045201,55.75894429,2880
14725,"81",st.tv,Josteinsvej,12.4697053,55.75927281,2880
14726,"101",st.th,Josteinsvej,12.46895745,55.75960118,2880
14727,"11","",Josteinsvej,12.4731133,55.75919658,2880
14728,"5","",Josteinsvej,12.47319537,55.75902397,2880
14729,"3","",Josteinsvej,12.47322262,55.75896646,2880
14730,"9","",Josteinsvej,12.47314056,55.75913908,2880
14731,"13","",Josteinsvej,12.47308589,55.75925409,2880
14732,"8","",Julivej,12.47324854,55.72894568,2860
14733,"1","",Julivej,12.47322244,55.72864125,2860
14734,"2","",Julivej,12.47395157,55.72876348,2860
14735,"3","",Julivej,12.47282634,55.72877753,2860
14736,"4","",Julivej,12.47380311,55.72890004,2860
14737,"5","",Julivej,12.47245233,55.72892038,2860
14738,"6","",Julivej,12.47359112,55.72895127,2860
14739,"7","",Julivej,12.4721178,55.72905743,2860
14740,"10","",Julivej,12.47316705,55.72912233,2860
14741,"12","",Julivej,12.47296909,55.72919519,2860
14742,"14","",Julivej,12.47271625,55.7292402,2860
14743,"16","",Julivej,12.47243568,55.72926369,2860
14744,"18","",Julivej,12.47220952,55.72932575,2860
14745,"20","",Julivej,12.47208609,55.72947166,2860
14746,"22","",Julivej,12.47177476,55.72953811,2860
14747,"4","",Juni Alle,12.47203987,55.72692499,2860
14748,"6","",Juni Alle,12.47202847,55.7270101,2860
14749,"8","",Juni Alle,12.47204441,55.72708014,2860
14750,"9","",Juni Alle,12.4705311,55.7265128,2860
14751,"10","",Juni Alle,12.47202828,55.72716404,2860
14752,"11","",Juni Alle,12.47025669,55.72654987,2860
14753,"12","",Juni Alle,12.47177714,55.72725495,2860
14754,"16","1.th",Juni Alle,12.47156058,55.7272421,2860
14755,"16","1.tv",Juni Alle,12.47156058,55.7272421,2860
14756,"18","1.th",Juni Alle,12.47147169,55.72723679,2860
14757,"18","1.tv",Juni Alle,12.47147169,55.72723679,2860
14758,"19","",Juni Alle,12.46890817,55.72647444,2860
14759,"21","",Juni Alle,12.46857486,55.72645284,2860
14760,"22","",Juni Alle,12.47124071,55.72722301,2860
14761,"23","",Juni Alle,12.46821355,55.72643167,2860
14762,"24","",Juni Alle,12.47170344,55.72771667,2860
14763,"25","",Juni Alle,12.46787958,55.72641342,2860
14764,"27","",Juni Alle,12.46752848,55.72639061,2860
14765,"28","1.th",Juni Alle,12.47147344,55.72770313,2860
14766,"28","1.tv",Juni Alle,12.47147344,55.72770313,2860
14767,"29","",Juni Alle,12.46719781,55.72637001,2860
14768,"30","1.th",Juni Alle,12.47135958,55.72769664,2860
14769,"30","1.tv",Juni Alle,12.47135958,55.72769664,2860
14770,"31","",Juni Alle,12.4668481,55.72634132,2860
14771,"33","",Juni Alle,12.4665566,55.72633841,2860
14772,"34","",Juni Alle,12.47113344,55.72768343,2860
14773,"35","",Juni Alle,12.46628546,55.72631172,2860
14774,"36","",Juni Alle,12.47099068,55.72757229,2860
14775,"37","",Juni Alle,12.46596141,55.7262939,2860
14776,"38","",Juni Alle,12.47100513,55.72749636,2860
14777,"40","",Juni Alle,12.47102152,55.72741002,2860
14778,"41","",Juni Alle,12.465384,55.72629007,2860
14779,"42","",Juni Alle,12.47103609,55.72733193,2860
14780,"43","",Juni Alle,12.46507906,55.72621821,2860
14781,"44","",Juni Alle,12.47104259,55.72711982,2860
14782,"45","",Juni Alle,12.46483095,55.72621595,2860
14783,"46","",Juni Alle,12.47106009,55.72703525,2860
14784,"47","",Juni Alle,12.46456356,55.72620093,2860
14785,"32",st.th,Juni Alle,12.47124874,55.72769006,2860
14786,"48","",Juni Alle,12.47107528,55.72694437,2860
14787,"49","",Juni Alle,12.46423927,55.72620559,2860
14788,"50","",Juni Alle,12.47109405,55.72685797,2860
14789,"51","",Juni Alle,12.46400487,55.72616743,2860
14790,"52","",Juni Alle,12.47045983,55.72681899,2860
14791,"53","",Juni Alle,12.46368977,55.72615709,2860
14792,"54","",Juni Alle,12.47044151,55.72691419,2860
14793,"55","",Juni Alle,12.4633925,55.72613392,2860
14794,"56","",Juni Alle,12.47042265,55.727005,2860
14795,"57","",Juni Alle,12.46311528,55.72611782,2860
14796,"58","",Juni Alle,12.47040907,55.72708172,2860
14797,"59","",Juni Alle,12.46286488,55.72610943,2860
14798,"60","",Juni Alle,12.47021433,55.72715844,2860
14799,"61","",Juni Alle,12.46253763,55.72610032,2860
14800,"63","",Juni Alle,12.46227193,55.72608471,2860
14801,"64","1.tv",Juni Alle,12.47001154,55.72714619,2860
14802,"64","1.th",Juni Alle,12.47001154,55.72714619,2860
14803,"65","",Juni Alle,12.46197773,55.72606747,2860
14804,"66","1.tv",Juni Alle,12.46989493,55.72713924,2860
14805,"66","",Juni Alle,12.46989493,55.72713924,2860
14806,"66","1.th",Juni Alle,12.46989493,55.72713924,2860
14807,"67","",Juni Alle,12.46169587,55.72604926,2860
14808,"69","",Juni Alle,12.46146004,55.72600565,2860
14809,"70","",Juni Alle,12.46963353,55.72712361,2860
14810,"71","",Juni Alle,12.46109503,55.7260164,2860
14811,"72","",Juni Alle,12.47033845,55.72728584,2860
14812,"73","",Juni Alle,12.4608371,55.7259913,2860
14813,"74","",Juni Alle,12.47032187,55.72736822,2860
14814,"75","",Juni Alle,12.46056394,55.72598138,2860
14815,"76","",Juni Alle,12.47030667,55.72744292,2860
14816,"77","",Juni Alle,12.46002095,55.72594158,2860
14817,"78","",Juni Alle,12.47029372,55.72751953,2860
14818,"79","",Juni Alle,12.45973279,55.72592956,2860
14819,"80","",Juni Alle,12.47011365,55.72761787,2860
14820,"81","",Juni Alle,12.45946355,55.7259225,2860
14821,"83","",Juni Alle,12.45918529,55.72582604,2860
14822,"84","1.th",Juni Alle,12.46991714,55.72760643,2860
14823,"84","1.tv",Juni Alle,12.46991714,55.72760643,2860
14824,"85","",Juni Alle,12.45891088,55.72587037,2860
14825,"86","1.th",Juni Alle,12.46981912,55.72760075,2860
14826,"86","1.tv",Juni Alle,12.46981912,55.72760075,2860
14827,"87","",Juni Alle,12.45855891,55.72585017,2860
14828,"89","",Juni Alle,12.45831087,55.72583244,2860
14829,"90","",Juni Alle,12.46954109,55.72758451,2860
14830,"91","",Juni Alle,12.45802349,55.72582561,2860
14831,"92","",Juni Alle,12.4694076,55.72747715,2860
14832,"93","",Juni Alle,12.45773777,55.72581055,2860
14833,"94","",Juni Alle,12.46942223,55.72740319,2860
14834,"95","",Juni Alle,12.45747489,55.72578712,2860
14835,"96","",Juni Alle,12.46943868,55.72731938,2860
14836,"97","",Juni Alle,12.45715367,55.72576875,2860
14837,"98","",Juni Alle,12.4694567,55.72722796,2860
14838,"99","",Juni Alle,12.45687154,55.72574927,2860
14839,"100","",Juni Alle,12.46946229,55.72702352,2860
14840,"101","",Juni Alle,12.45659391,55.72571034,2860
14841,"102","",Juni Alle,12.46947948,55.72694085,2860
14842,"103","",Juni Alle,12.45632179,55.72569588,2860
14843,"104","",Juni Alle,12.46949439,55.72685394,2860
14844,"105","",Juni Alle,12.45601542,55.72567071,2860
14845,"106","",Juni Alle,12.46951194,55.72676083,2860
14846,"107","",Juni Alle,12.45578203,55.72559878,2860
14847,"112","",Juni Alle,12.46861759,55.72678351,2860
14848,"114","",Juni Alle,12.46836309,55.72679897,2860
14849,"116","1",Juni Alle,12.46810699,55.72669589,2860
14850,"118","",Juni Alle,12.46780189,55.72674803,2860
14851,"120","",Juni Alle,12.46757656,55.7267098,2860
14852,"122","",Juni Alle,12.4672836,55.7266492,2860
14853,"124","",Juni Alle,12.46703193,55.72664273,2860
14854,"126","",Juni Alle,12.46674092,55.72661661,2860
14855,"128","",Juni Alle,12.46643705,55.7266234,2860
14856,"130","",Juni Alle,12.46618697,55.7266043,2860
14857,"132","",Juni Alle,12.46593111,55.72655227,2860
14858,"134","",Juni Alle,12.46563322,55.72655106,2860
14859,"136","",Juni Alle,12.46534241,55.72657393,2860
14860,"138","",Juni Alle,12.46504229,55.72653664,2860
14861,"140","",Juni Alle,12.46476967,55.72651673,2860
14862,"142","",Juni Alle,12.46451778,55.72649328,2860
14863,"144","",Juni Alle,12.46423927,55.72648603,2860
14864,"146","",Juni Alle,12.46395747,55.72646845,2860
14865,"148","",Juni Alle,12.46367784,55.72643589,2860
14866,"150","",Juni Alle,12.46339818,55.72641384,2860
14867,"152","",Juni Alle,12.46311443,55.72639766,2860
14868,"154","",Juni Alle,12.46281246,55.72642039,2860
14869,"156","",Juni Alle,12.46257366,55.72634881,2860
14870,"158","",Juni Alle,12.46229128,55.72634266,2860
14871,"160","",Juni Alle,12.46201537,55.72632329,2860
14872,"162","",Juni Alle,12.46173959,55.72630365,2860
14873,"164","",Juni Alle,12.46147124,55.72628865,2860
14874,"166","",Juni Alle,12.46113062,55.72633189,2860
14875,"168","",Juni Alle,12.46079134,55.72632563,2860
14876,"170","",Juni Alle,12.46056205,55.72623535,2860
14877,"176","",Juni Alle,12.45893023,55.72616465,2860
14878,"178","",Juni Alle,12.45860772,55.72617671,2860
14879,"180","",Juni Alle,12.45833431,55.72607931,2860
14880,"182","",Juni Alle,12.45804638,55.72610055,2860
14881,"184","",Juni Alle,12.4577532,55.7260786,2860
14882,"186","",Juni Alle,12.45745105,55.72603631,2860
14883,"188","",Juni Alle,12.45715602,55.72609615,2860
14884,"190","",Juni Alle,12.4568636,55.72609,2860
14885,"192","",Juni Alle,12.45652419,55.72616142,2860
14886,"194","",Juni Alle,12.45628216,55.72601341,2860
14887,"196","",Juni Alle,12.45597565,55.72598841,2860
14888,"198","",Juni Alle,12.45570252,55.72598783,2860
14889,"200","",Juni Alle,12.45475464,55.72587516,2860
14890,"39","",Juni Alle,12.46570639,55.72628195,2860
14891,"18",st.th,Juni Alle,12.47147169,55.72723679,2860
14892,"18",st.tv,Juni Alle,12.47147169,55.72723679,2860
14893,"20",st.th,Juni Alle,12.47136181,55.72723028,2860
14894,"20",st.tv,Juni Alle,12.47136181,55.72723028,2860
14895,"26",st.th,Juni Alle,12.47160205,55.72771064,2860
14896,"32",st.tv,Juni Alle,12.47124874,55.72769006,2860
14897,"62",st.th,Juni Alle,12.4701131,55.7271524,2860
14898,"66",st.tv,Juni Alle,12.46989493,55.72713924,2860
14899,"68",st.tv,Juni Alle,12.46975237,55.72713068,2860
14900,"86",st.tv,Juni Alle,12.46981912,55.72760075,2860
14901,"116",st,Juni Alle,12.46810699,55.72669589,2860
14902,"14",st.th,Juni Alle,12.47168103,55.72724921,2860
14903,"14",st.tv,Juni Alle,12.47168103,55.72724921,2860
14904,"16",st.th,Juni Alle,12.47156058,55.7272421,2860
14905,"16",st.tv,Juni Alle,12.47156058,55.7272421,2860
14906,"26",st.tv,Juni Alle,12.47160205,55.72771064,2860
14907,"28",st.th,Juni Alle,12.47147344,55.72770313,2860
14908,"28",st.tv,Juni Alle,12.47147344,55.72770313,2860
14909,"30",st.th,Juni Alle,12.47135958,55.72769664,2860
14910,"30",st.tv,Juni Alle,12.47135958,55.72769664,2860
14911,"62",st.tv,Juni Alle,12.4701131,55.7271524,2860
14912,"64",st.th,Juni Alle,12.47001154,55.72714619,2860
14913,"64",st.tv,Juni Alle,12.47001154,55.72714619,2860
14914,"66",st.th,Juni Alle,12.46989493,55.72713924,2860
14915,"68",st.th,Juni Alle,12.46975237,55.72713068,2860
14916,"82",st.th,Juni Alle,12.47001516,55.7276122,2860
14917,"82",st.tv,Juni Alle,12.47001516,55.7276122,2860
14918,"84",st.th,Juni Alle,12.46991714,55.72760643,2860
14919,"84",st.tv,Juni Alle,12.46991714,55.72760643,2860
14920,"86",st.th,Juni Alle,12.46981912,55.72760075,2860
14921,"88",st.th,Juni Alle,12.46969772,55.72759366,2860
14922,"88",st.tv,Juni Alle,12.46969772,55.72759366,2860
14923,"1","",Jægergangen,12.47009769,55.74971893,2880
14924,"2","",Jægergangen,12.4701079,55.75006346,2880
14925,"3","",Jægergangen,12.46981531,55.74965201,2880
14926,"4","",Jægergangen,12.4697128,55.75006635,2880
14927,"5","",Jægergangen,12.46958095,55.7495047,2880
14928,"6","",Jægergangen,12.46952876,55.74996869,2880
14929,"7","",Jægergangen,12.46932007,55.7494949,2880
14930,"8","",Jægergangen,12.46935155,55.74979001,2880
14931,"9","",Jægergangen,12.46906751,55.74940466,2880
14932,"11","",Jægergangen,12.468854,55.74933229,2880
14933,"12","",Jægergangen,12.46906058,55.74978241,2880
14934,"14","",Jægergangen,12.46884768,55.74971164,2880
14935,"15","",Jægergangen,12.46865305,55.74924168,2880
14936,"16","",Jægergangen,12.46851938,55.74967146,2880
14937,"17","",Jægergangen,12.46834717,55.74919538,2880
14938,"18","",Jægergangen,12.46842648,55.74949426,2880
14939,"19","",Jægergangen,12.46814134,55.74913592,2880
14940,"20","",Jægergangen,12.46819377,55.74941029,2880
14941,"21","",Jægergangen,12.46788697,55.74902343,2880
14942,"22","",Jægergangen,12.4679269,55.74937432,2880
14943,"23","",Jægergangen,12.46764276,55.74895903,2880
14944,"24","",Jægergangen,12.46766238,55.74929484,2880
14945,"25","",Jægergangen,12.46738915,55.74887304,2880
14946,"26","",Jægergangen,12.46747618,55.74918528,2880
14947,"27","",Jægergangen,12.46715551,55.74879297,2880
14948,"29","",Jægergangen,12.46693208,55.74873094,2880
14949,"30","",Jægergangen,12.46722027,55.74912912,2880
14950,"31","",Jægergangen,12.46667334,55.74864996,2880
14951,"32","",Jægergangen,12.46694331,55.74910152,2880
14952,"33","",Jægergangen,12.4664308,55.74859351,2880
14953,"34","",Jægergangen,12.46674369,55.74895934,2880
14954,"35","",Jægergangen,12.46621111,55.74848192,2880
14955,"36","",Jægergangen,12.46650308,55.74888872,2880
14956,"37","",Jægergangen,12.46591471,55.74843644,2880
14957,"38","",Jægergangen,12.46620401,55.74889941,2880
14958,"39","",Jægergangen,12.46567779,55.7483373,2880
14959,"40","",Jægergangen,12.46600557,55.74875972,2880
14960,"41","",Jægergangen,12.4652952,55.74821161,2880
14961,"42","",Jægergangen,12.46572944,55.74865701,2880
14962,"43","",Jægergangen,12.46504345,55.74807459,2880
14963,"45","",Jægergangen,12.46472421,55.74806445,2880
14964,"46","",Jægergangen,12.46474988,55.74844361,2880
14965,"47","",Jægergangen,12.46452172,55.74797782,2880
14966,"48","",Jægergangen,12.46450257,55.74835132,2880
14967,"49","",Jægergangen,12.4642613,55.74791378,2880
14968,"51","",Jægergangen,12.46402022,55.74782878,2880
14969,"52","",Jægergangen,12.46403252,55.74816327,2880
14970,"53","",Jægergangen,12.46374444,55.74776769,2880
14971,"54","",Jægergangen,12.46369898,55.74813393,2880
14972,"55","",Jægergangen,12.46348702,55.7476943,2880
14973,"56","",Jægergangen,12.46348856,55.74801534,2880
14974,"57","",Jægergangen,12.46325829,55.74762262,2880
14975,"58","",Jægergangen,12.46320889,55.74794995,2880
14976,"59","",Jægergangen,12.46292901,55.74761069,2880
14977,"60","",Jægergangen,12.46287615,55.74783975,2880
14978,"61","",Jægergangen,12.46207133,55.74751116,2880
14979,"62","",Jægergangen,12.4620067,55.74774415,2880
14980,"91","",Jægergangen,12.46168522,55.74748393,2880
14981,"92","",Jægergangen,12.46168415,55.74777034,2880
14982,"93","",Jægergangen,12.46125164,55.74747503,2880
14983,"94","",Jægergangen,12.46132274,55.74773953,2880
14984,"97","",Jægergangen,12.46052192,55.74750262,2880
14985,"100","",Jægergangen,12.46027024,55.7477746,2880
14986,"102","",Jægergangen,12.45976037,55.7477611,2880
14987,"103","",Jægergangen,12.45959052,55.74752635,2880
14988,"104","",Jægergangen,12.45945346,55.74786676,2880
14989,"105","",Jægergangen,12.45921353,55.74754444,2880
14990,"110","",Jægergangen,12.45880181,55.74784539,2880
14991,"111","",Jægergangen,12.45858885,55.74755216,2880
14992,"112","",Jægergangen,12.45845791,55.74781956,2880
14993,"113","",Jægergangen,12.45827491,55.74755857,2880
14994,"114","",Jægergangen,12.45830135,55.74816861,2880
14995,"117","",Jægergangen,12.45774276,55.74756709,2880
14996,"118","",Jægergangen,12.45784886,55.74795343,2880
14997,"119","",Jægergangen,12.45736049,55.74756527,2880
14998,"120","",Jægergangen,12.45733979,55.74782831,2880
14999,"115","",Jægergangen,12.45798747,55.7475691,2880
15000,"108","",Jægergangen,12.45895434,55.74815282,2880
15001,"106","",Jægergangen,12.45911347,55.74779515,2880
15002,"109","",Jægergangen,12.45893159,55.7475523,2880
15003,"101","",Jægergangen,12.45986258,55.74750601,2880
15004,"116","",Jægergangen,12.45813111,55.74782301,2880
15005,"50","",Jægergangen,12.46429961,55.74819467,2880
15006,"3","",Kagsåbrinken,12.44997995,55.73926915,2860
15007,"5","",Kagsåbrinken,12.44993605,55.73933152,2860
15008,"7","",Kagsåbrinken,12.44989216,55.73939399,2860
15009,"9","",Kagsåbrinken,12.44984843,55.73945645,2860
15010,"11","",Kagsåbrinken,12.44980438,55.73951892,2860
15011,"13","",Kagsåbrinken,12.44976048,55.73958129,2860
15012,"15","",Kagsåbrinken,12.44971659,55.73964376,2860
15013,"17","",Kagsåbrinken,12.4496727,55.73970613,2860
15014,"19","",Kagsåbrinken,12.44962896,55.73976859,2860
15015,"21","",Kagsåbrinken,12.44958491,55.73983097,2860
15016,"23","",Kagsåbrinken,12.44954118,55.73989343,2860
15017,"25","",Kagsåbrinken,12.44949712,55.73995581,2860
15018,"27","",Kagsåbrinken,12.44945323,55.74001836,2860
15019,"1","",Kagsåkollegiet,12.44923499,55.73837522,2860
15020,"2","",Kagsåkollegiet,12.4495019,55.73863656,2860
15021,"3","",Kagsåkollegiet,12.44975965,55.73831039,2860
15022,"4","",Kagsåkollegiet,12.44948857,55.73865887,2860
15023,"5","",Kagsåkollegiet,12.44976799,55.73829649,2860
15024,"6","",Kagsåkollegiet,12.44947525,55.73868119,2860
15025,"7","",Kagsåkollegiet,12.44977632,55.73828259,2860
15026,"8","",Kagsåkollegiet,12.44946192,55.7387035,2860
15027,"9","",Kagsåkollegiet,12.44978465,55.7382686,2860
15028,"10","",Kagsåkollegiet,12.44944843,55.73872582,2860
15029,"11","",Kagsåkollegiet,12.44979298,55.7382547,2860
15030,"12","",Kagsåkollegiet,12.4494351,55.73874813,2860
15031,"13","",Kagsåkollegiet,12.44980131,55.73824071,2860
15032,"14","",Kagsåkollegiet,12.44942161,55.73877045,2860
15033,"15","",Kagsåkollegiet,12.4498098,55.7382268,2860
15034,"16","",Kagsåkollegiet,12.44940829,55.73879285,2860
15035,"17","",Kagsåkollegiet,12.44981814,55.7382129,2860
15036,"18","",Kagsåkollegiet,12.44942299,55.73886005,2860
15037,"19","",Kagsåkollegiet,12.44982663,55.738199,2860
15038,"20","",Kagsåkollegiet,12.44940953,55.73888273,2860
15039,"21","",Kagsåkollegiet,12.44983496,55.7381851,2860
15040,"22","",Kagsåkollegiet,12.44939607,55.73890532,2860
15041,"23","",Kagsåkollegiet,12.44984329,55.73817111,2860
15042,"24","",Kagsåkollegiet,12.44938277,55.73892799,2860
15043,"25","",Kagsåkollegiet,12.44985178,55.7381572,2860
15044,"26","",Kagsåkollegiet,12.44936932,55.73895076,2860
15045,"27","",Kagsåkollegiet,12.44986011,55.73814321,2860
15046,"28","",Kagsåkollegiet,12.44935586,55.73897343,2860
15047,"29","",Kagsåkollegiet,12.44986845,55.73812931,2860
15048,"30","",Kagsåkollegiet,12.44934256,55.73899602,2860
15049,"31","",Kagsåkollegiet,12.44985339,55.73806526,2860
15050,"32","",Kagsåkollegiet,12.4493291,55.73901869,2860
15051,"33","",Kagsåkollegiet,12.44986171,55.73805127,2860
15052,"34","",Kagsåkollegiet,12.4493158,55.73904136,2860
15053,"35","",Kagsåkollegiet,12.44986988,55.73803729,2860
15054,"36","",Kagsåkollegiet,12.44930234,55.73906395,2860
15055,"37","",Kagsåkollegiet,12.44987821,55.7380233,2860
15056,"38","",Kagsåkollegiet,12.44928889,55.73908672,2860
15057,"39","",Kagsåkollegiet,12.44988654,55.7380094,2860
15058,"40","",Kagsåkollegiet,12.44927559,55.73910939,2860
15059,"41","",Kagsåkollegiet,12.44989471,55.73799541,2860
15060,"42","",Kagsåkollegiet,12.44919252,55.73915767,2860
15061,"43","",Kagsåkollegiet,12.44990304,55.73798151,2860
15062,"44","",Kagsåkollegiet,12.4491789,55.73918035,2860
15063,"45","",Kagsåkollegiet,12.44991137,55.73796752,2860
15064,"46","",Kagsåkollegiet,12.44916544,55.73920303,2860
15065,"47","",Kagsåkollegiet,12.44991955,55.73795362,2860
15066,"48","",Kagsåkollegiet,12.44915183,55.73922571,2860
15067,"49","",Kagsåkollegiet,12.44992787,55.73793963,2860
15068,"50","",Kagsåkollegiet,12.44913821,55.73924839,2860
15069,"51","",Kagsåkollegiet,12.44993604,55.73792564,2860
15070,"52","",Kagsåkollegiet,12.44912475,55.73927098,2860
15071,"53","",Kagsåkollegiet,12.44994437,55.73791165,2860
15072,"54","",Kagsåkollegiet,12.44911112,55.73929357,2860
15073,"55","",Kagsåkollegiet,12.44995269,55.73789766,2860
15074,"56","",Kagsåkollegiet,12.44909751,55.73931625,2860
15075,"57","",Kagsåkollegiet,12.44996087,55.73788377,2860
15076,"58","",Kagsåkollegiet,12.44908388,55.73933884,2860
15077,"59","",Kagsåkollegiet,12.4499692,55.73786986,2860
15078,"60","",Kagsåkollegiet,12.44907059,55.7393616,2860
15079,"61","",Kagsåkollegiet,12.44997753,55.73785587,2860
15080,"62","",Kagsåkollegiet,12.44905698,55.73938428,2860
15081,"63","",Kagsåkollegiet,12.44998586,55.73784188,2860
15082,"64","",Kagsåkollegiet,12.44904335,55.73940687,2860
15083,"65","",Kagsåkollegiet,12.44999419,55.73782798,2860
15084,"66","",Kagsåkollegiet,12.44905806,55.73947237,2860
15085,"67","",Kagsåkollegiet,12.45000252,55.73781399,2860
15086,"68","",Kagsåkollegiet,12.44904444,55.73949505,2860
15087,"69","",Kagsåkollegiet,12.45001069,55.7378,2860
15088,"70","",Kagsåkollegiet,12.44903084,55.73951791,2860
15089,"71","",Kagsåkollegiet,12.45009264,55.73775176,2860
15090,"72","",Kagsåkollegiet,12.44901723,55.73954059,2860
15091,"73","",Kagsåkollegiet,12.45010097,55.73773776,2860
15092,"74","",Kagsåkollegiet,12.44900362,55.73956336,2860
15093,"75","",Kagsåkollegiet,12.45010945,55.73772368,2860
15094,"76","",Kagsåkollegiet,12.44899,55.73958604,2860
15095,"77","",Kagsåkollegiet,12.45011777,55.73770969,2860
15096,"78","",Kagsåkollegiet,12.4489764,55.73960881,2860
15097,"79","",Kagsåkollegiet,12.45012609,55.73769561,2860
15098,"80","",Kagsåkollegiet,12.44896294,55.73963149,2860
15099,"81","",Kagsåkollegiet,12.45013442,55.73768162,2860
15100,"82","",Kagsåkollegiet,12.44894934,55.73965435,2860
15101,"83","",Kagsåkollegiet,12.4501429,55.73766762,2860
15102,"84","",Kagsåkollegiet,12.44893588,55.73967703,2860
15103,"85","",Kagsåkollegiet,12.45015122,55.73765354,2860
15104,"86","",Kagsåkollegiet,12.44892226,55.73969971,2860
15105,"87","",Kagsåkollegiet,12.45015955,55.73763955,2860
15106,"88","",Kagsåkollegiet,12.44890866,55.73972248,2860
15107,"89","",Kagsåkollegiet,12.45016803,55.73762547,2860
15108,"90","",Kagsåkollegiet,12.44882544,55.73977103,2860
15109,"91","",Kagsåkollegiet,12.45017651,55.73761147,2860
15110,"92","",Kagsåkollegiet,12.44881198,55.73979362,2860
15111,"93","",Kagsåkollegiet,12.45018483,55.73759739,2860
15112,"94","",Kagsåkollegiet,12.4487985,55.73981603,2860
15113,"95","",Kagsåkollegiet,12.45019316,55.7375834,2860
15114,"96","",Kagsåkollegiet,12.44878487,55.73983853,2860
15115,"97","",Kagsåkollegiet,12.45020164,55.7375694,2860
15116,"98","",Kagsåkollegiet,12.44877138,55.73986093,2860
15117,"99","",Kagsåkollegiet,12.45020997,55.73755541,2860
15118,"100","",Kagsåkollegiet,12.44875774,55.73988335,2860
15119,"101","",Kagsåkollegiet,12.45021829,55.73754133,2860
15120,"102","",Kagsåkollegiet,12.44874427,55.73990584,2860
15121,"103","",Kagsåkollegiet,12.45022677,55.73752734,2860
15122,"104","",Kagsåkollegiet,12.44873063,55.73992826,2860
15123,"105","",Kagsåkollegiet,12.45023509,55.73751326,2860
15124,"106","",Kagsåkollegiet,12.44906558,55.73855208,2860
15125,"107","",Kagsåkollegiet,12.45024342,55.73749927,2860
15126,"108","",Kagsåkollegiet,12.44905209,55.73857439,2860
15127,"109","",Kagsåkollegiet,12.45025189,55.73748518,2860
15128,"110","",Kagsåkollegiet,12.44903876,55.73859671,2860
15129,"111","",Kagsåkollegiet,12.45023663,55.73741881,2860
15130,"112","",Kagsåkollegiet,12.44902527,55.73861903,2860
15131,"113","",Kagsåkollegiet,12.45024496,55.73740482,2860
15132,"114","",Kagsåkollegiet,12.44901194,55.73864134,2860
15133,"115","",Kagsåkollegiet,12.45025344,55.73739082,2860
15134,"116","",Kagsåkollegiet,12.44899846,55.73866375,2860
15135,"117","",Kagsåkollegiet,12.45026177,55.73737683,2860
15136,"118","",Kagsåkollegiet,12.44898513,55.73868606,2860
15137,"119","",Kagsåkollegiet,12.45027009,55.73736284,2860
15138,"120","",Kagsåkollegiet,12.4489718,55.73870837,2860
15139,"121","",Kagsåkollegiet,12.45027843,55.73734894,2860
15140,"122","",Kagsåkollegiet,12.44897399,55.73879813,2860
15141,"123","",Kagsåkollegiet,12.45028675,55.73733495,2860
15142,"124","",Kagsåkollegiet,12.44896086,55.73882098,2860
15143,"125","",Kagsåkollegiet,12.45029525,55.73732104,2860
15144,"126","",Kagsåkollegiet,12.44894774,55.73884383,2860
15145,"127","",Kagsåkollegiet,12.45030357,55.73730705,2860
15146,"128","",Kagsåkollegiet,12.44893461,55.73886659,2860
15147,"129","",Kagsåkollegiet,12.4503119,55.73729306,2860
15148,"130","",Kagsåkollegiet,12.44892133,55.73888944,2860
15149,"131","",Kagsåkollegiet,12.45032023,55.73727907,2860
15150,"132","",Kagsåkollegiet,12.44890821,55.73891237,2860
15151,"133","",Kagsåkollegiet,12.45032855,55.73726508,2860
15152,"134","",Kagsåkollegiet,12.44889509,55.73893522,2860
15153,"135","",Kagsåkollegiet,12.45033689,55.73725118,2860
15154,"136","",Kagsåkollegiet,12.4488818,55.73895798,2860
15155,"137","",Kagsåkollegiet,12.45034537,55.73723718,2860
15156,"138","",Kagsåkollegiet,12.44886868,55.73898083,2860
15157,"139","",Kagsåkollegiet,12.4503537,55.73722319,2860
15158,"140","",Kagsåkollegiet,12.44885555,55.73900368,2860
